score,word
1.51082562377,gusto
1.51082562377,ves
1.51443573599,ropa
1.51624569124,abrazo
1.51624569124,alta
1.51624569124,hambre
1.51624569124,podemos
1.51624569124,viste
1.51805892836,venga
1.51987545929,loca
1.51987545929,ojo
1.51987545929,pedo
1.51987545929,san
1.521695296,atrás
1.521695296,encuentro
1.521695296,hablo
1.521695296,quiera
1.521695296,toca
1.52351845056,conocer
1.52351845056,felices
1.52351845056,muero
1.52534493509,cielo
1.52534493509,pasó
1.52534493509,risa
1.52717476177,50
1.52717476177,puso
1.52717476177,voz
1.52900794285,entender
1.52900794285,estudiar
1.52900794285,hijos
1.52900794285,perro
1.53084449066,ninguna
1.53268441758,allá
1.53268441758,quede
1.53452773607,aquí
1.53452773607,demás
1.53637445867,par
1.5400781666,hicieron
1.5400781666,obvio
1.54193517735,hablan
1.54193517735,salgo
1.54193517735,termine
1.543795643,poquito
1.54565957644,24
1.54565957644,asco
1.54752699062,che
1.54752699062,dudas
1.54939789855,aire
1.54939789855,durmiendo
1.54939789855,hermana
1.55127231335,última
1.55315024817,40
1.55315024817,saca
1.55503171627,deje
1.55691673097,salga
1.55880530565,quién
1.56069745381,encontrar
1.56069745381,matar
1.56449252477,junto
1.56449252477,manda
1.56449252477,puerta
1.56639547492,ay
1.56639547492,cambia
1.56639547492,huevo
1.56639547492,queremos
1.56639547492,segunda
1.56639547492,tomando
1.56830205319,afuera
1.56830205319,faltan
1.57021227345,25
1.57021227345,pensé
1.57212614963,jugando
1.57212614963,perfecto
1.57404369576,jajajajajaja
1.57404369576,mamá
1.57404369576,mentira
1.57596492594,pido
1.57596492594,semanas
1.57596492594,siguen
1.57981849525,diciendo
1.57981849525,puse
1.57981849525,usar
1.581750863,buscando
1.581750863,perdón
1.58562683685,ayuda
1.58562683685,especial
1.58562683685,hagan
1.58757047206,beso
1.59146911247,19
1.59146911247,eh
1.59342414731,aguante
1.59342414731,real
1.59538301179,cuento
1.59538301179,culo
1.59538301179,pude
1.59538301179,salen
1.59734572096,adelante
1.59734572096,mujeres
1.59734572096,nuevos
1.59734572096,vive
1.59931228993,abajo
1.59931228993,lleva
1.60128273392,acaba
1.60325706822,2017
1.60325706822,palabra
1.60325706822,termino
1.60523530824,aprender
1.60523530824,banda
1.60523530824,basta
1.60523530824,total
1.60920356741,juro
1.60920356741,levantar
1.60920356741,llena
1.60920356741,normal
1.61119361782,clases
1.61119361782,mitad
1.61318763643,papá
1.61318763643,vergüenza
1.61518563909,sonrisa
1.61718764176,fondo
1.61919366049,duermo
1.61919366049,plaza
1.62120371142,bastante
1.62120371142,comiendo
1.62120371142,posible
1.62321781079,aca
1.62321781079,chica
1.62321781079,cierto
1.62321781079,irme
1.62523597494,duda
1.62523597494,entiende
1.62523597494,hablamos
1.62523597494,internet
1.62523597494,nivel
1.62523597494,noticia
1.62523597494,paro
1.62523597494,piensa
1.62725822032,andar
1.62725822032,genial
1.62725822032,lista
1.62725822032,lleno
1.62725822032,miro
1.62725822032,papa
1.62928456347,conozco
1.62928456347,hacerme
1.62928456347,tantos
1.63131502102,22
1.63334960972,podría
1.63334960972,sido
1.63334960972,tambien
1.63538834641,seguimos
1.63947833166,darle
1.63947833166,estan
1.63947833166,miércoles
1.63947833166,playa
1.63947833166,tenia
1.64358511361,contigo
1.64358511361,queres
1.64358511361,respuesta
1.64358511361,tiro
1.64358511361,toque
1.64564484657,querido
1.6477088308,auto
1.6477088308,toma
1.64977708386,besos
1.64977708386,centro
1.64977708386,fuerza
1.64977708386,hacerlo
1.65184962346,bola
1.65184962346,helado
1.65184962346,mate
1.65184962346,merece
1.65392646741,digan
1.65392646741,entra
1.65600763361,capaz
1.65600763361,subir
1.6580931401,busca
1.6580931401,mio
1.6580931401,recuerdos
1.6580931401,rico
1.66018300502,escribir
1.66018300502,lpm
1.66018300502,mata
1.66018300502,orto
1.66018300502,pinta
1.66227724662,gustan
1.66227724662,olvidar
1.66227724662,rt
1.66437588328,pibe
1.66437588328,recuerdo
1.66437588328,vengo
1.66647893348,película
1.66647893348,vuelva
1.66858641582,21
1.66858641582,bronca
1.66858641582,hija
1.66858641582,lados
1.66858641582,libro
1.66858641582,sirve
1.67069834902,chico
1.67069834902,concha
1.67281475193,ejemplo
1.67281475193,hagas
1.67281475193,mayor
1.6749356435,amigas
1.6749356435,deseo
1.6749356435,increíble
1.6749356435,jajajaj
1.6749356435,llegó
1.6749356435,vos sos
1.67706104281,abuela
1.67706104281,canción
1.67706104281,necesita
1.67919096907,chau
1.67919096907,escuela
1.67919096907,juega
1.67919096907,serie
1.68132544159,novio
1.68132544159,prefiero
1.68132544159,serio
1.68346447984,mina
1.68560810339,ahi
1.68560810339,llegan
1.68560810339,mente
1.68560810339,perdido
1.68560810339,uso
1.68775633193,dieron
1.68990918529,ningún
1.68990918529,temas
1.69206668343,caer
1.69206668343,corte
1.69206668343,despues
1.69206668343,pie
1.69422884643,disfrutar
1.69422884643,luna
1.69422884643,muerte
1.69422884643,rompe
1.69639569452,mandar
1.69856724803,leche
1.69856724803,pide
1.69856724803,realmente
1.70074352745,ciudad
1.70074352745,club
1.70074352745,tremendo
1.7029245534,baño
1.7029245534,romper
1.70511034662,diciembre
1.70511034662,horrible
1.70511034662,verlo
1.707300928,mar
1.707300928,placer
1.70949631856,2018
1.70949631856,super
1.71169653947,facebook
1.71169653947,luego
1.71169653947,pronto
1.71390161203,dejen
1.71390161203,dura
1.71611155768,chicas
1.71611155768,entrada
1.71611155768,huevos
1.71611155768,viajar
1.71832639801,carajo
1.71832639801,juan
1.71832639801,próxima
1.71832639801,viejos
1.72054615475,estudio
1.72054615475,mensajes
1.72054615475,tiempos
1.72054615475,tw
1.72277084977,nuevas
1.7250005051,compartir
1.7250005051,conoce
1.7250005051,resto
1.7250005051,suena
1.7272351429,jajaj
1.7272351429,larga
1.7272351429,piso
1.7272351429,saco
1.72947478549,dulce
1.72947478549,tierra
1.73171945535,aún
1.73171945535,gustaría
1.73171945535,llueve
1.73171945535,salió
1.73171945535,viento
1.73396917508,hiciste
1.73396917508,interesante
1.73396917508,puesto
1.73622396747,doble
1.73622396747,palo
1.73622396747,yendo
1.73848385543,chocolate
1.73848385543,mesa
1.74074886207,instagram
1.7430190106,adentro
1.7430190106,ex
1.7430190106,leo
1.7430190106,mates
1.7430190106,sabemos
1.7430190106,seria
1.74529432444,contar
1.74529432444,digas
1.74529432444,extraña
1.74529432444,pregunto
1.74529432444,puro
1.74529432444,salida
1.74757482714,cree
1.74757482714,fútbol
1.74757482714,genio
1.74757482714,novia
1.74757482714,oportunidad
1.74757482714,tele
1.74986054242,corto
1.74986054242,extrañar
1.74986054242,pagar
1.74986054242,viva
1.75215149416,ando
1.75215149416,blanco
1.75215149416,muerto
1.75215149416,posta
1.75215149416,sube
1.75215149416,tomo
1.75444770642,padre
1.75444770642,parar
1.75674920341,corta
1.75674920341,escucho
1.75674920341,levantarme
1.75674920341,locura
1.75674920341,ojala
1.75674920341,terrible
1.75905600951,edad
1.75905600951,prueba
1.76136814927,dónde
1.76136814927,entero
1.76136814927,frase
1.76136814927,señor
1.76368564741,00
1.76368564741,color
1.76368564741,levanto
1.76368564741,trata
1.76600852882,pesar
1.76600852882,presente
1.76833681858,historias
1.76833681858,sabía
1.77067054193,lindos
1.77300972428,atención
1.77300972428,dijeron
1.77300972428,fecha
1.77300972428,jajajajajajaja
1.77300972428,tranqui
1.77535439124,23
1.77535439124,olvido
1.77535439124,perdí
1.77535439124,tranquilo
1.77770456859,café
1.77770456859,caminar
1.78006028228,come
1.78006028228,hable
1.78242155847,enero
1.78242155847,llamar
1.78242155847,malas
1.78716090383,baja
1.78716090383,dame
1.78716090383,duerme
1.78716090383,locos
1.78716090383,perfil
1.78716090383,volvió
1.78953902624,puto
1.78953902624,quieres
1.78953902624,saludos
1.78953902624,siga
1.79192281759,boludo
1.79192281759,cagar
1.79192281759,gato
1.79192281759,lastima
1.79192281759,nena
1.79192281759,orgullo
1.79192281759,redes
1.79431230499,barrio
1.79431230499,debo
1.79431230499,febrero
1.79431230499,sueños
1.79431230499,totalmente
1.79670751571,bajar
1.79670751571,error
1.79670751571,negra
1.79670751571,ponerme
1.79670751571,saque
1.79670751571,vueltas
1.79910847725,espalda
1.79910847725,invierno
1.79910847725,partir
1.80151521728,fuego
1.80151521728,puntos
1.80151521728,quisiera
1.80151521728,vista
1.80634614455,pierde
1.80634614455,salimos
1.80877038816,debería
1.80877038816,frio
1.80877038816,imagino
1.80877038816,paja
1.80877038816,peli
1.80877038816,pocas
1.80877038816,pocos
1.81120052302,gordo
1.81120052302,respeto
1.81607858147,aparece
1.81607858147,quedarme
1.81607858147,social
1.81852656311,gratis
1.81852656311,joder
1.82098055207,bailar
1.82344057791,nacional
1.82590667041,confianza
1.82590667041,elegir
1.82590667041,entro
1.82590667041,jamás
1.82590667041,lindas
1.82590667041,tirar
1.82837885955,vamo
1.83085717557,diferente
1.83085717557,situación
1.83334164889,compro
1.83334164889,decía
1.83334164889,desastre
1.83334164889,millones
1.83334164889,pelotudo
1.83583231021,duro
1.83583231021,mama
1.83583231021,molesta
1.83583231021,piel
1.83583231021,sabado
1.83583231021,tremenda
1.8383291904,ido
1.8383291904,mundial
1.8383291904,pueblo
1.8383291904,usa
1.84083232062,correr
1.84083232062,ja
1.84334173223,acordar
1.84334173223,cargo
1.84334173223,despierto
1.84334173223,preguntas
1.84334173223,tranquila
1.84585745683,copa
1.84585745683,jajajajaj
1.84585745683,levante
1.84585745683,meter
1.84585745683,pasamos
1.84837952626,canciones
1.84837952626,cine
1.84837952626,derecho
1.84837952626,número
1.85090797261,curso
1.85090797261,decís
1.85090797261,pelotas
1.85090797261,pizza
1.85344282821,cuatro
1.85344282821,cumplir
1.85344282821,escucha
1.85344282821,necesidad
1.85344282821,pibes
1.85344282821,sociales
1.85853189772,fe
1.85853189772,oro
1.86108617753,diferencia
1.86108617753,encontré
1.86108617753,ultimo
1.86364699839,empezó
1.86364699839,felicitaciones
1.86364699839,julio
1.86364699839,mande
1.86364699839,salud
1.86364699839,santa
1.86621439389,abrir
1.86621439389,dormí
1.86621439389,llorando
1.86621439389,ratito
1.86878839789,charla
1.86878839789,compañeros
1.86878839789,extrañaba
1.87136904448,hombres
1.87136904448,memoria
1.87136904448,the
1.87395636805,alegría
1.87395636805,cancha
1.87395636805,esfuerzo
1.87395636805,olor
1.87395636805,ponga
1.87395636805,sangre
1.87655040322,aires
1.87655040322,boluda
1.87655040322,despertar
1.87655040322,despierta
1.87655040322,gorda
1.87655040322,guste
1.87655040322,impresionante
1.87655040322,quedó
1.87655040322,quise
1.87915118492,vídeo
1.88175874833,trabajando
1.88175874833,últimos
1.88437312891,bue
1.88437312891,cuantos
1.88437312891,ley
1.88437312891,pan
1.88437312891,pego
1.88437312891,torta
1.88699436239,fan
1.88699436239,temporada
1.88962248479,alcohol
1.88962248479,hdp
1.88962248479,salí
1.89225753243,ayudar
1.89225753243,empiezo
1.89225753243,fiestas
1.89225753243,gol
1.89225753243,mato
1.89225753243,pies
1.89225753243,pilas
1.89225753243,pones
1.89225753243,sabia
1.89225753243,tira
1.89225753243,tocar
1.89225753243,todavia
1.89225753243,últimamente
1.89489954189,arrancar
1.89489954189,cago
1.89489954189,nomas
1.89489954189,volviendo
1.90020459412,llover
1.90020459412,recien
1.90020459412,simple
1.90286771154,aguanto
1.90286771154,arranca
1.90286771154,conseguir
1.90286771154,necesitas
1.90286771154,tweet
1.90286771154,videos
1.9055379401,además
1.9055379401,hablas
1.9055379401,minuto
1.9055379401,modo
1.9055379401,pasaron
1.9055379401,podía
1.9055379401,puedes
1.90821531787,audio
1.90821531787,destino
1.90821531787,na
1.90821531787,niño
1.90821531787,silencio
1.90821531787,vine
1.91089988324,amar
1.91089988324,canal
1.91089988324,querés
1.91089988324,reír
1.9135916749,asado
1.91629073187,papel
1.91629073187,piernas
1.91629073187,próximo
1.91899709347,caigo
1.91899709347,gil
1.91899709347,ok
1.91899709347,vengan
1.92171079934,as
1.92171079934,comentarios
1.92171079934,cuarto
1.92171079934,imagen
1.92171079934,interesa
1.92171079934,paciencia
1.92443188946,2016
1.92443188946,ama
1.92443188946,apoyo
1.92443188946,aviso
1.92443188946,colegio
1.92443188946,directo
1.92443188946,necesario
1.92443188946,quieran
1.92716040411,cena
1.92716040411,cerrar
1.92716040411,gane
1.92716040411,hacía
1.92716040411,nervios
1.92716040411,ninguno
1.92716040411,poniendo
1.92989638393,cortar
1.92989638393,miles
1.92989638393,pegar
1.92989638393,pierdo
1.92989638393,pudo
1.93263986988,carrera
1.93263986988,dado
1.93263986988,envidia
1.93263986988,niños
1.93539090325,llueva
1.93539090325,segundos
1.93539090325,tormenta
1.93539090325,ultima
1.93814952569,amistad
1.93814952569,caminando
1.93814952569,cerveza
1.93814952569,previa
1.93814952569,whatsapp
1.94091577918,algun
1.94091577918,juntas
1.94091577918,radio
1.94091577918,recordar
1.94091577918,saliendo
1.94368970606,dejes
1.94647134902,aburrido
1.94647134902,clave
1.94647134902,den
1.94647134902,nene
1.94647134902,siquiera
1.94926075111,80
1.94926075111,cola
1.94926075111,faltar
1.94926075111,propia
1.94926075111,rojo
1.94926075111,verla
1.95205795573,cantando
1.95486300666,baile
1.95486300666,cero
1.95486300666,entradas
1.95486300666,hacerte
1.95486300666,sigan
1.95767594804,compre
1.95767594804,experiencia
1.95767594804,muere
1.95767594804,noticias
1.95767594804,padres
1.96049682438,costumbre
1.96049682438,marca
1.96049682438,olvide
1.96049682438,precio
1.96049682438,querida
1.96332568058,excelente
1.96332568058,faltaba
1.96332568058,llamo
1.96332568058,pablo
1.96332568058,pega
1.96332568058,según
1.96616256191,parque
1.96616256191,poca
1.96616256191,sos vos
1.96616256191,ta
1.96616256191,tras
1.96900751405,dejas
1.96900751405,premio
1.97186058303,empezamos
1.97186058303,prima
1.97186058303,trae
1.97186058303,urgente
1.97472181531,chupa
1.97472181531,desayuno
1.97472181531,messi
1.97472181531,mia
1.97759125774,campo
1.97759125774,compra
1.97759125774,daba
1.97759125774,papas
1.97759125774,pelotuda
1.97759125774,vio
1.98046895757,carlos
1.98046895757,cuantas
1.98046895757,intento
1.98046895757,musica
1.98046895757,usted
1.98046895757,veni
1.98335496245,manija
1.98335496245,vea
1.98624932048,31
1.98624932048,decime
1.98624932048,decirle
1.98624932048,dejó
1.98624932048,fea
1.98915208014,aburro
1.98915208014,flor
1.98915208014,garganta
1.98915208014,literal
1.98915208014,pasen
1.98915208014,red
1.98915208014,río
1.98915208014,señora
1.98915208014,varios
1.99206329035,colores
1.99206329035,compañero
1.99206329035,opinión
1.99206329035,plan
1.99206329035,profe
1.99206329035,pura
1.99206329035,queria
1.99498300045,cuál
1.99498300045,in
1.99498300045,mismos
1.99498300045,soñar
1.99791126023,errores
1.99791126023,fernet
1.99791126023,general
1.99791126023,sera
2.0008481199,bolas
2.0008481199,cambios
2.0008481199,emoción
2.0008481199,guerra
2.0008481199,nooo
2.0008481199,peores
2.0008481199,rutina
2.00379363013,45
2.00379363013,estudiando
2.00379363013,fritas
2.00379363013,pareja
2.00379363013,propio
2.00379363013,sociedad
2.00379363013,tome
2.00674784203,cocina
2.00674784203,deben
2.00674784203,libertad
2.00674784203,moto
2.00674784203,noviembre
2.00674784203,pensaba
2.00674784203,relación
2.00971080716,dijiste
2.00971080716,idiota
2.00971080716,personal
2.00971080716,pues
2.00971080716,recibir
2.00971080716,teléfono
2.01268257755,compañía
2.01268257755,wifi
2.01566320569,cagada
2.01566320569,cerebro
2.01566320569,completo
2.01566320569,octubre
2.01566320569,sufrir
2.01865274454,bailando
2.01865274454,bella
2.01865274454,cuestión
2.01865274454,lloro
2.01865274454,netflix
2.01865274454,vayan
2.01865274454,votar
2.02165124753,desperté
2.02165124753,mg
2.02165124753,rey
2.02165124753,unico
2.0246587686,agarrar
2.0246587686,coca
2.0246587686,dejaron
2.0246587686,gano
2.0246587686,llegando
2.0246587686,pantalla
2.0246587686,vecinos
2.0246587686,volví
2.0246587686,vs
2.02767536214,canta
2.02767536214,cantidad
2.02767536214,lástima
2.02767536214,ruido
2.03070108305,azul
2.03070108305,principio
2.03070108305,pusieron
2.03070108305,tristeza
2.03373598675,basura
2.03373598675,causa
2.03373598675,hermanos
2.03373598675,mayoría
2.03373598675,meta
2.03373598675,seguido
2.03678012913,ganó
2.03678012913,iguales
2.03678012913,mandan
2.03678012913,perdiendo
2.03678012913,remera
2.03983356662,caen
2.03983356662,ma
2.03983356662,quedamos
2.03983356662,quedarse
2.03983356662,redes sociales
2.03983356662,uruguay
2.03983356662,visita
2.04289635615,28
2.04289635615,abuelo
2.04289635615,amp
2.04289635615,cocinar
2.04289635615,costa
2.04289635615,crack
2.04289635615,don
2.04289635615,haría
2.04289635615,pasas
2.04289635615,peso
2.04289635615,planes
2.04289635615,significa
2.04289635615,vender
2.04289635615,youtube
2.04596855518,2015
2.04596855518,dolor cabeza
2.04596855518,funciona
2.04596855518,inglés
2.04596855518,montón
2.04596855518,panza
2.04905022172,aprende
2.04905022172,celu
2.04905022172,marzo
2.04905022172,matando
2.04905022172,opción
2.04905022172,política
2.04905022172,publicar
2.04905022172,volvemos
2.05214141429,conoces
2.05214141429,esperaba
2.05214141429,explicar
2.05214141429,punta
2.05214141429,tratar
2.05524219197,cantar
2.05524219197,cuanta
2.05524219197,enamorada
2.05524219197,levantarse
2.05524219197,leyendo
2.05524219197,llevan
2.05835261438,creen
2.05835261438,depende
2.05835261438,enferma
2.05835261438,festejar
2.05835261438,partidos
2.05835261438,perros
2.05835261438,sacan
2.05835261438,vuelven
2.06147274172,26
2.06147274172,apenas
2.06147274172,dime
2.06147274172,distancia
2.06147274172,empezando
2.06147274172,españa
2.06147274172,pasaba
2.06147274172,verde
2.06460263473,darme
2.06460263473,darte
2.06460263473,hablemos
2.06460263473,sentimientos
2.06460263473,tenés
2.06460263473,trabaja
2.06774235473,audios
2.06774235473,brazos
2.06774235473,eterno
2.06774235473,mayo
2.06774235473,proyecto
2.06774235473,seguridad
2.07089196364,bajón
2.07089196364,dormido
2.07089196364,esperanza
2.07089196364,hablame
2.07089196364,llaman
2.07089196364,materia
2.07089196364,primavera
2.07089196364,simplemente
2.07405152393,cariño
2.07405152393,escribe
2.07405152393,espacio
2.07405152393,gracia
2.07405152393,pelota
2.07405152393,varias
2.07405152393,visitar
2.07722109869,abre
2.07722109869,brasil
2.07722109869,campeón
2.07722109869,habia
2.07722109869,intentar
2.07722109869,invito
2.07722109869,llegamos
2.07722109869,luis
2.07722109869,pago
2.07722109869,perfecta
2.07722109869,piensan
2.07722109869,trajo
2.0804007516,datos
2.0804007516,estilo
2.0804007516,leí
2.0804007516,mirada
2.0804007516,moda
2.0804007516,muchísimo
2.0804007516,mínimo
2.0804007516,pecho
2.0804007516,pongan
2.0804007516,rosa
2.0804007516,solamente
2.0804007516,solución
2.0804007516,ventana
2.08359054697,blanca
2.08359054697,insoportable
2.08359054697,primo
2.0867905497,27
2.0867905497,500
2.0867905497,90
2.0867905497,agarra
2.0867905497,cambie
2.0867905497,levanta
2.0867905497,necesitando
2.0867905497,pleno
2.0867905497,primeros
2.09000082533,alguno
2.09000082533,busco
2.09000082533,entera
2.09322144003,bomba
2.09322144003,fracaso
2.09322144003,información
2.09322144003,interés
2.09322144003,olvidado
2.09322144003,saludo
2.09322144003,señal
2.09322144003,vayas
2.09322144003,éxito
2.09645246061,corriendo
2.09645246061,decisión
2.09645246061,dormi
2.09645246061,enorme
2.09645246061,ideas
2.09969395454,caliente
2.09969395454,crees
2.09969395454,diría
2.09969395454,hecha
2.09969395454,hs
2.09969395454,inicio
2.09969395454,jajajajajajajaja
2.09969395454,lleve
2.09969395454,quedaron
2.10294598993,decis
2.10294598993,dedo
2.10294598993,definitivamente
2.10294598993,dinero
2.10294598993,hicimos
2.10294598993,mete
2.10294598993,pedazo
2.10620863556,200
2.10620863556,am
2.10620863556,debes
2.10620863556,libros
2.10620863556,mire
2.10620863556,nuevamente
2.10620863556,pensado
2.10620863556,quedé
2.10620863556,salio
2.10620863556,siii
2.10948196091,000
2.10948196091,mami
2.11276603611,dormir siesta
2.11276603611,genia
2.11276603611,rompió
2.11276603611,sabiendo
2.116060932,29
2.116060932,bebé
2.116060932,caja
2.116060932,consejos
2.116060932,responder
2.116060932,rica
2.116060932,show
2.11936672014,decirte
2.11936672014,diez
2.11936672014,pija
2.12268347276,abril
2.12268347276,chiste
2.12268347276,cuidado
2.12268347276,servicio
2.12268347276,sorpresa
2.12268347276,superar
2.12268347276,tv
2.12601126286,cinco
2.12601126286,complicado
2.12601126286,control
2.12601126286,des
2.12601126286,evitar
2.12601126286,pasión
2.12601126286,pequeño
2.12601126286,pobres
2.12601126286,privado
2.12601126286,roto
2.12935016412,alegro
2.12935016412,altura
2.12935016412,banca
2.12935016412,crecer
2.12935016412,hablen
2.12935016412,pieza
2.13270025101,adiós
2.13270025101,alarma
2.13270025101,comentario
2.13270025101,cuánto
2.13270025101,esperamos
2.13270025101,jajajajajaj
2.13270025101,películas
2.13270025101,sepa
2.13606159871,aburrida
2.13606159871,disfruta
2.13606159871,exactamente
2.13606159871,necesitaba
2.13606159871,presidente
2.13606159871,terminó
2.13943428319,aparte
2.13943428319,charlas
2.13943428319,estrellas
2.13943428319,lento
2.13943428319,novela
2.13943428319,to
2.14281838117,cuándo
2.14281838117,gobierno
2.14281838117,humano
2.14281838117,magia
2.14281838117,sensación
2.14621397017,encantan
2.14621397017,escuche
2.14621397017,pelea
2.14621397017,piden
2.14621397017,público
2.14621397017,vidas
2.1496211285,full
2.1496211285,ideal
2.1496211285,marcha
2.1496211285,vecino
2.15303993524,cansada
2.15303993524,cuentas
2.15303993524,cuidar
2.15303993524,dejame
2.15303993524,enfermo
2.15303993524,etc
2.15303993524,mc
2.15647047034,bebe
2.15647047034,dormirme
2.15647047034,horario
2.15647047034,rara
2.15647047034,valor
2.15991281453,aun
2.15991281453,cambian
2.15991281453,china
2.15991281453,educación
2.15991281453,entrega
2.15991281453,muriendo
2.15991281453,trato
2.15991281453,victoria
2.1633670494,campaña
2.1633670494,conversación
2.1633670494,domingos
2.1633670494,flores
2.1633670494,hijo puta
2.1633670494,malos
2.16683325738,35
